id,year,g,treat,d,y
52,2010,2004,1,1,6.40826544423378
52,2011,2004,1,1,7.86479900321143
52,2012,2004,1,1,6.7830018851622
53,2000,2008,0,0,-2.28348341659482
53,2001,2008,0,0,-1.6108603945772
53,2002,2008,0,0,-2.20344208726474
53,2003,2008,0,0,-1.39556517188394
53,2004,2008,0,0,-3.0958655969127
53,2005,2008,0,0,-1.6103809460098
53,2006,2008,0,0,-1.02318337381484
53,2007,2008,0,0,-0.990039431076908
53,2008,2008,1,3,-0.966376003520318
53,2009,2008,1,3,0.251232656866147
53,2010,2008,1,3,1.6985520908663
53,2011,2008,1,3,0.882043173340287
53,2012,2008,1,3,1.39190292057676
54,2000,2008,0,0,-0.918413080338379
54,2001,2008,0,0,0.0769373044845175
54,2002,2008,0,0,0.343909956072782
54,2003,2008,0,0,0.468806467109539
54,2004,2008,0,0,-0.406192739597202
54,2005,2008,0,0,-0.482523816044795
54,2006,2008,0,0,0.0168708789156516
54,2007,2008,0,0,-0.175525594433305
54,2008,2008,1,1,1.09267489422991
54,2009,2008,1,1,0.152046435724201
54,2010,2008,1,1,2.09468018815275
54,2011,2008,1,1,1.87134648706284
54,2012,2008,1,1,3.35665884260271
55,2000,Inf,0,0,1.27820891374591
55,2001,Inf,0,0,0.307169152305605
55,2002,Inf,0,0,0.418768322391611
55,2003,Inf,0,0,1.20353013668837
55,2004,Inf,0,0,0.618000215963945
55,2005,Inf,0,0,1.11975280765336
55,2006,Inf,0,0,0.655745764659553
55,2007,Inf,0,0,1.88310061193937
55,2008,Inf,0,0,0.999280416535209
55,2009,Inf,0,0,1.47732732988313
55,2010,Inf,0,0,1.8477196100888
55,2011,Inf,0,0,2.1412708498461
55,2012,Inf,0,0,1.47282766310933
56,2000,2006,0,0,0.576800338833874
56,2001,2006,0,0,0.090063280906209
56,2002,2006,0,0,-0.104780729986931
56,2003,2006,0,0,0.660946135149177
56,2004,2006,0,0,-0.329963848225304
56,2005,2006,0,0,0.893787792230485
56,2006,2006,1,1,0.520914703982052
56,2007,2006,1,1,1.72338226379894
56,2008,2006,1,1,2.65718378359029
56,2009,2006,1,1,2.60476271922574
56,2010,2006,1,1,3.05424765332398
56,2011,2006,1,1,3.39204378550736
56,2012,2006,1,1,4.56494995236252
57,2000,2008,0,0,0.15287031445593
57,2001,2008,0,0,0.120960197402714
57,2002,2008,0,0,-1.1996552641604
57,2003,2008,0,0,-0.154647764356028
57,2004,2008,0,0,-0.611303086779343
57,2005,2008,0,0,0.375211934283526
57,2006,2008,0,0,-0.302221107571547
57,2007,2008,0,0,1.00184427459897
57,2008,2008,1,2,1.1310595963831
57,2009,2008,1,2,1.1986265794937
57,2010,2008,1,2,1.79678835162649
57,2011,2008,1,2,2.70168304690787
57,2012,2008,1,2,3.32024925744669
58,2000,2006,0,0,-1.02587733117805
58,2001,2006,0,0,-0.213521968402208
58,2002,2006,0,0,-0.111569877307779
58,2003,2006,0,0,0.844295141783635
58,2004,2006,0,0,-0.680852484741598
58,2005,2006,0,0,0.0831173949634941
58,2006,2006,1,2,0.808266859182856
58,2007,2006,1,2,2.36282578547008
58,2008,2006,1,2,2.41339101472317
58,2009,2006,1,2,2.8415241723517
58,2010,2006,1,2,2.73483327081245
58,2011,2006,1,2,4.25587197523526
58,2012,2006,1,2,4.04189469131351
59,2000,2008,0,0,-0.490605357884484
59,2001,2008,0,0,-1.07107291138249
59,2002,2008,0,0,0.259980966641995
59,2003,2008,0,0,-0.492319227345334
59,2004,2008,0,0,-0.181459306328436
59,2005,2008,0,0,0.705022808112991
59,2006,2008,0,0,-0.00373978312502473
59,2007,2008,0,0,0.862892321576107
59,2008,2008,1,3,1.31255911640617
59,2009,2008,1,3,0.713839481393356
59,2010,2008,1,3,1.56600149714117
59,2011,2008,1,3,2.50782086963049
59,2012,2008,1,3,3.40212360828196
60,2000,2008,0,0,-1.00569899231398
60,2001,2008,0,0,-0.980294886274062
60,2002,2008,0,0,-1.46879519602978
60,2003,2008,0,0,-1.03520187953277
60,2004,2008,0,0,-0.54980038373326
60,2005,2008,0,0,0.0393607287141187
60,2006,2008,0,0,-0.315509988569151
60,2007,2008,0,0,-0.76263779606504
60,2008,2008,1,1,0.252762096076582
60,2009,2008,1,1,0.772730704932909
60,2010,2008,1,1,0.416713719419575
60,2011,2008,1,1,1.46985793513194
60,2012,2008,1,1,2.36270099516752
